2020-05-30 11:40:43,770 [  98973]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'ImageFileInfoIndex'; old = -1, new = 8 
2020-05-30 11:40:43,777 [  98980]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'HtmlTagIdIndex'; old = -1, new = 3 
2020-05-30 11:40:43,785 [  98988]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'XsltSymbolIndex'; old = -1, new = 0 
2020-05-30 11:40:43,794 [  98997]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'CssIndex'; old = -1, new = 29 
2020-05-30 11:40:43,813 [  99016]   INFO - penapi.application.Experiments - Experimental features enabled for user: wsl.p9.support, wsl.p9.show.roots.in.file.chooser, inline.browse.button, linux.native.menu, recent.and.edited.files.together, show.create.new.element.in.popup, copy.reference.popup, new.large.text.file.viewer, property.value.inplace.editing, scala.uast.enabled 
2020-05-30 11:40:43,824 [  99027]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'css.template.selectors'; old = -1, new = 29 
2020-05-30 11:40:43,832 [  99035]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'CompassFunctionsIndex'; old = -1, new = 32 
2020-05-30 11:40:43,841 [  99044]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'bytecodeAnalysis'; old = -1, new = 4107 
2020-05-30 11:40:43,852 [  99055]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.auto.module.name'; old = -1, new = 5 
2020-05-30 11:40:43,859 [  99062]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.source.module.name'; old = -1, new = 2 
2020-05-30 11:40:43,865 [  99068]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.null.method.argument'; old = -1, new = 4097 
2020-05-30 11:40:43,876 [  99079]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.simple.property'; old = -1, new = 3 
2020-05-30 11:40:43,885 [  99088]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.fun.expression'; old = -1, new = 4100 
2020-05-30 11:40:43,895 [  99098]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.binary.plus.expression'; old = -1, new = 4099 
2020-05-30 11:40:43,906 [  99109]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'RefQueueIndex'; old = -1, new = 0 
2020-05-30 11:40:43,914 [  99117]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'xmlProperties'; old = -1, new = 2 
2020-05-30 11:40:43,921 [  99124]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'ant-imports'; old = -1, new = 5 
2020-05-30 11:40:43,929 [  99132]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'groovy.trait.fields'; old = -1, new = 5 
2020-05-30 11:40:43,932 [  99135]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'groovy.trait.methods'; old = -1, new = 25 
2020-05-30 11:40:43,937 [  99140]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'aj.declarations'; old = -1, new = 1 
2020-05-30 11:40:43,944 [  99147]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'JavaFxControllerClassIndex'; old = -1, new = 1 
